UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
36552,81504,United Kingdom,07-04-2020,Average #UK #house prices saw 3% rise in #March before market 'paused' due to #coronavirus | #Property https://t.co/1LtvU3bMdA,Neutral,7
36550,81502,"On a Rock, surrounded by water",07-04-2020,Anyone who abuses grocery store staff should get a solid kick in the ass.... something that can be done while safely #SocialDistancing (if you are tall and flexible enough).,Negative,7
36546,81498,,07-04-2020,WHO highlights that the Covid-19 is not a foodborne disease &amp;ndash; care must be taken to minimize impacts on food supply #Stock #MarketScreener https://t.co/hTNomjdTod https://t.co/K0F0GSIjsm,Positive,7
36545,81497,Australia,07-04-2020,Covid 19 coronavirus: Chaos in the US oil patch as prices plummet https://t.co/DXuDxP7Lrz https://t.co/ciCX16F7kJ,Negative,7
36544,81496,"Pittsburgh, Pa",07-04-2020,"Prepared for the next grocery store visit!?
#coronavirus #maskup https://t.co/VepHRHoRwT",Positive,7
36542,81494,"San Jose, CA",07-04-2020,Grocery workers are beginning to die of coronavirus - The Washington Post https://t.co/3LYjtDEb9G #COVID19  #coronavirus,Negative,7
37170,82122,Canada,07-04-2020,All hands on deck: Grocery store executives get a taste of the hard life on coronavirus front lines  Financial Post https://t.co/sB1ZRNwcVx,Negative,7
36538,81490,,07-04-2020,Property prices in India could experience steep slump due to the COVID-19 rampage https://t.co/Yev3gb0CKc https://t.co/LYVGRDamii,Neutral,7
36540,81492,,07-04-2020,@DrPolonium Support CA ebt online pilot please ! Its pandemic situation now and ppl needs online shopping without expose to the covid 19!,Extremely Positive,7
36517,81469,,07-04-2020,Staying at home?  Preserve food to help reduce grocery store trips https://t.co/YwNpgKwOHe #coronavirus,Positive,7
36515,81467,"New Orleans, LA",07-04-2020,The third installment of our weekly COVID-19 consumer behavior tracker will be released tomorrow! Check out this blog for a refresher on last weeks results. https://t.co/LmjeJvSQq7,Neutral,7
36522,81474,"Khairpur, Pakistan",07-04-2020,So called Is this eye drop or hand sanitizer and what is his picture doing here Are they morons trying to scared  #CoronaVirus  from Imran khan s picture    #       ,Negative,7
36523,81475,Ukraine,07-04-2020,"??UKRAINIAN LAND: HOW MUCH WOULD IT COST??
??https://t.co/QZI397VZYD

#coronavirus #land_prices #value_of_Ukrainian_land https://t.co/IZ0qlYH6mK",Neutral,7
36520,81472,New York / Atlanta,07-04-2020,Order yours today. Mattieu Ethan Hand Sanitizer. Travel size comes 3 in a pack for $8.99. Helps stops the spread of #Covid19 #coronavirus.  https://t.co/LqhOGP1IYO https://t.co/8MVL2gCS2b,Extremely Positive,7
36530,81482,"Arlington, VA",07-04-2020,@politico How is this different than standing in line to go into a grocery store?!  #Covid_19,Neutral,7
36533,81485,The Sewers of Derry,07-04-2020,People at the grocery store acting like walking through Chernobyl would be safer    ,Extremely Positive,7
36536,81488,"New Orleans, LA",07-04-2020,"Someone thats savy in economics answer this, when retail stores open back up (mall) do they have huge sales or will the prices be full retail to make up for missed business?",Neutral,7
36526,81478,,07-04-2020,Pres Trump Q&amp;A: Postal Commission doesn't raise prices for Internet companies Have appointed some of Commission's member so will see what will happen. #Trump #coronavirus #Covid19 @anthonymace,Neutral,7
39004,83956,"Coimbatore, India",08-04-2020,"Stay safe everyone!

Ask a Doctor Now » https://t.co/DzlNN7ePKm

#COVID19 #StayHome #SocialDistancing #Coronavirus #virus #icliniq100hrs #life #handwash #sanitizer https://t.co/OPX6OVETSL",Positive,8
39002,83954,Nairobi,08-04-2020,"What challenges have you encountered while shopping online during this time? ?
#ShopOnline #StayHomeSaveLives #COVID19 #WorkFromHome #StaySafeShopSmart  #covid19kenya https://t.co/orGp0em9Ue",Positive,8
39001,83953,UK,08-04-2020,"FIND THESE TWO QUICKLY. #Lancaster
#morecombe
#lancashire
#coronavirus

https://t.co/MxTnKzLYQI",Neutral,8
38998,83950,cardiff ,08-04-2020,Had 2 supermarket trips in last few weeks and @sainsburys are so much more on top on things than @asda were! #SocialDistancing,Positive,8
38997,83949,Chicago,08-04-2020,"Apparently, there is plenty of toilet paper, just not the kind that people buy at their local supermarket/store for use at home.
#covid-19
https://t.co/Si6sPFJTDR",Negative,8
38996,83948,CDMX ?,08-04-2020,i ll fucking slice you if you take one step into that supermarket,Neutral,8
38987,83939,,08-04-2020,"@Amamitsubasa000 If u want to go supermarket, please bring mask, at least medical level! Normal mask  is not available for covid-19",Positive,8
38994,83946,"New York, NY",08-04-2020,"#PURELL Advanced #HandSanitizer Soothing Gel, Fresh scent, with Aloe and Vitamin E - 1 fl oz JELLY WRAP #coronavirus #coronavirususa #covid_19 #sanitizer
 https://t.co/flC8RzoLSe via @amazon",Extremely Positive,8
38993,83945,"New York, NY",08-04-2020,"#toiletpaper #panic #shortage 2020. #Survivor tee' design on @TeePublic! #coronavirususa #coronavirus #covid19
https://t.co/LRmjhORKt4",Neutral,8
39006,83958,"London, UK",08-04-2020,"Tesco estimates an up to £925 million hit due to the Coronavirus pandemic. 
#Tesco #Retailer #Supermarket #Coronavirus #StockMarketNews #UK #FTSE100 #DaveLewis
@Tesco
https://t.co/d1TeuClM4b",Neutral,8
38986,83938,Boonville NC,08-04-2020,Grocery prices are rising as eat-at-home demand soars during the coronavirus pandemic https://t.co/MHGnMnwLRb #coronavirus,Negative,8
38984,83936,,08-04-2020,40 Best Online Shopping Sites for Womens Clothing and Accessories That Are Giving Back During COVID-19 https://t.co/exIV7iRo0t https://t.co/NyM6524vTs,Extremely Positive,8
38981,83933,"Dublin, Ireland",08-04-2020,"#COVID19 Information Hub from @CCPCIreland, information about consumer rights and obligations on businesses in relation to COVID-19. https://t.co/DzoOyvSzIe",Neutral,8
38995,83947,"New York, NY",08-04-2020,"They are important
#covid2020 #covid19 #coronavirus #coronavirususa #toiletpaper #comic #funnycomic https://t.co/ir0sthkdRP",Positive,8
39007,83959,New York,08-04-2020,The shock of collapsing oil prices and the #coronavirus pandemic is forcing the Arab monarchies to rethink their policies toward immigration-REUTERS,Negative,8
39021,83973,"ÜT: 36.758292,-76.269668",08-04-2020,"As scientists and researchers battle to understand more about COVID-19, #consumer #data is becoming an even more critical tool in understanding the spread of the pandemic. https://t.co/Xxig1qPsue",Extremely Negative,8
39009,83961,,08-04-2020,UV light Sterilizer Sanitizer for your mask and other things ????? #sanitizer #sanitizers #corona #coronavairus #coronavid19 #coronavirus #coronavírus #coronavirüs https://t.co/l4wvggXnFj,Neutral,8
38979,83931,,08-04-2020,Tell me again about those toilet paper shortages...#toiletpaper #coronavirus #toiletpaperchallenge #korea #TrumpMeltdown #COVID19 https://t.co/j9qylK9Nn1,Negative,8
39052,84004,USA,08-04-2020,Gold prices well-supported as keeping interest rates ultra-low in response to the 2008 global financial crisis proves problematic for fighting the next one...Read more: https://t.co/EjQYN0aM5c,Extremely Negative,8
39050,84002,sacramento,08-04-2020,A trip to the grocery store with Mom in 2020. #coronavirus Somehow both heartbreaking and heartwarming. https://t.co/SsWca1Com0,Neutral,8
39049,84001,,08-04-2020,"FX Market Analysis

    Gold Prices May Stay High as 2008 Crisis Cure Bedevils Covid-19...
https://t.co/HYWaHFbvye",Extremely Negative,8
39048,84000,MUMBAI,08-04-2020,"Meanwhile in India...

#coronavirus #Covid_19 #lockdown #Quarantine #tissuechallenge #toiletpaper #sanitize #mumbai https://t.co/TWLi0fRPqh",Neutral,8
39046,83998,International Potato Center,08-04-2020,"CNBC article quotes from my blog on COVID-19 and agriculture.

https://t.co/TqnuOa5XLt

@Cipotato @icarindia @CGIAR @CGIARclimate",Neutral,8
39008,83960,Japan,08-04-2020,"#Shiseido
#Coronavirus / Shiseido Americas employees rally to donate hand sanitizer to New York and New Jersey (https://t.co/iI8xej5GFn) #NewsPicks https://t.co/ng06S0Uz0Q",Positive,8
39041,83993,DMV ?? DFW,08-04-2020,"Ok DC! The D.C. Council on Tuesday unanimously passed its second emergency COVID-19 relief bill, a measure that establishes a rent freeze and more. https://t.co/hMwmlHIBFz",Positive,8
39033,83985,"New Delhi, India",08-04-2020,How Covid-19 lockdown has impacted fuel prices and what oil companies are doing - Hindustan Times...,Neutral,8
39030,83982,Mumbai,08-04-2020,"India #Gold June futures eased from highs tracking some profit booking in international prices on firm #USD. Here are #trading strategies by experts. (by @kshanand)
 
https://t.co/60JsHk7W4d",Extremely Positive,8
39029,83981,,08-04-2020,"Zvikwereti muviri wese. Hazvina kumira mushe imiwee 
@BusisaMoyo @nigelchanakira @Sizzle76 @zkumwenda @ChakatsvaMelody @miriranguva @VusiNyamazana @garweh2011 @AlekeMukunga https://t.co/3zvH17B1mL",Neutral,8
39020,83972,Brooklyn,08-04-2020,Dow surges 780 points on COVID-19 recovery efforts as oil prices spike | Markets Insider https://t.co/6Q8WHaMQyZ,Neutral,8
39018,83970,London and Bromsgrove UK,08-04-2020,"#covid19 - Health out, comfort eating returns ... for now, according to research from GlobalData (@Consumer_GD) https://t.co/znEcjDyI19 https://t.co/hOJljVE5tQ",Positive,8
39015,83967,,08-04-2020,"Thanks Pat Hickey for my new Covid 19 mask, works great, looks even better. #Al's supermarket @ Al's Karwick https://t.co/jbyKncMrxF",Extremely Positive,8
39034,83986,Singapore,08-04-2020,"Sinkie pwn sinkie
-
2 teens arrested for allegedly placing juice they drank back on FairPrice supermarket shelf in Covid-19 video joke https://t.co/pzmF1xFsgJ",Negative,8
39045,83997,,08-04-2020,I swear I will not take walking into a supermarket without a line for granted again #WhenCoronaVirusIsOver #coronavirus #Supermarkets #RealTALC https://t.co/mQ0wEw42JL,Negative,8
37176,82128,"Oregon, USA",08-04-2020,Things you touch at the grocery store that could transmit coronavirus,Neutral,8
38971,83923,east coast california,08-04-2020,something to think of for hospital staff EMTs social workers counselors emergency service repair grocery essential retail store employees anyone i forgot amp friends family worth the read,Positive,8
37739,82691,Norfolk,08-04-2020,  Tune in to s to listen to chair of our digital assets working group discuss people s consumer rights if their or is cancelled due to His interview starts from 20 00,Negative,8
37738,82690,,08-04-2020,What does the impact of 19 mean for the and industries,Neutral,8
37735,82687,"Wayne, PA",08-04-2020,Cobalt Q1 2020 Forecast Report Updated supply demand costs and prices,Negative,8
37733,82685,,08-04-2020,Oil rig workers hit with one two punch of and plummeting oil prices,Negative,8
37732,82684,,08-04-2020,The brother of Wando Evans who died of COVID 19 is suing Walmart alleging a Chicago area store failed to notify workers after several employees began showing symptoms,Extremely Negative,8
37730,82682,,08-04-2020,Ineos and Firmenich rapidly increase hand sanitizer production https://t.co/bw7z4vhaoc #cpistrong #covid19 #coronavirus #handsanitizer,Extremely Positive,8
37727,82679,Global,08-04-2020,Published COVID-19 outbreak causes unprecedented collapse in consumer services #forex #trading https://t.co/ERRNdppc9m https://t.co/VdHN7vgoKR,Negative,8
37726,82678,,08-04-2020,You guys are worried about COVID-19 Im worried about the gas prices after this,Negative,8
37725,82677,American Colonies,08-04-2020,@seanhannity Cat milk shortage reported in Oklahoma. Prices skyrocket amid COVID-19 crisis. Only available from private dairies. https://t.co/QgXUfDSHNQ,Extremely Negative,8
37724,82676,,08-04-2020,The Virus Changed the Way We Internet https://t.co/Gt88LMSvSQ. NYT just validated what we see in terms of consumer content consumption: https://t.co/DpdFd3KRqz https://t.co/D7WB4s9dI8,Positive,8
37720,82672,"McGill University, Montreal",08-04-2020,Consumer company wants to mine its database of millions of customers for clues to why the virus hits some people harder than others 19 via,Neutral,8
37717,82669,"Elkton, MD",08-04-2020,Thank you Thank you Thank you to Port House Grill and Weaver s Liquors for the combined effort to provide our local volunteer fire companies and with homemade hand sanitizer So awesome,Extremely Positive,8
37716,82668,Metro Atlanta,08-04-2020,Reason #2 that we are not headed for a market crash like in 2008 ? Prices aren't soaring out of control! #CathyAdamsRealtor #Prices #SocialDistancing https://t.co/3HeHyPoODE https://t.co/M2GIJPQx5K,Negative,8
37715,82667,NJ,08-04-2020,Our stress test analysis illustrates the sector impact of supply chain shocks and the near total shutdown on sectors such as Automotive Airplane and Consumer Discretionary,Extremely Negative,8
37713,82665,Milan,08-04-2020,Is COVID-19 Reshaping Consumer Content Preferences? https://t.co/2AKIPpB4cZ https://t.co/3y6afOFb6f,Neutral,8
37710,82662,"Pennsylvania, USA",08-04-2020,Why has the led to a run on This fun quirky article by of the offers some theories,Positive,8
37709,82661,"New York, NY",08-04-2020,"Stay Home sign on a store near my home in Brooklyn. (I had to go to the grocery store, FYI). #35mm #film #Covid_19 #brooklyn https://t.co/6egWG8ww9k",Positive,8
37708,82660,"Rapid City, SD",08-04-2020,Today I decided I will be determining the severity of Covid-19 by gas prices. That shit getting great depression low?.,Extremely Negative,8
37706,82658,"Chicago, IL",08-04-2020,You re Invited COVID 19 amp Consumer Protection Global Advertising in a Time of Crisis Webinar via Passle by,Extremely Negative,8
37705,82657,Global,08-04-2020,COVID 19 info from ED mixed telehealth billing consumer VC apps,Neutral,8
37702,82654,"Vancouver, British Columbia",08-04-2020,The Valens Company Begins Production of Hand Sanitizer to Help Combat COVID-19 Pandemic https://t.co/qAITJk4m4P @TheValensCo $VLNS $VLNCF #coronavirus #COVID19 https://t.co/GshVX6pPNM,Positive,8
37742,82694,Washington,08-04-2020,Dallas Fed's Kaplan wonders how consumers and businesses behave when the #coronavirus crisis subsides #FederalReserve #economy https://t.co/W9QtCqn4l2 via @WSJ,Extremely Negative,8
37701,82653,,08-04-2020,Parents in South Lyon are finally receiving refunds after they paid 850 for their eighth grade students to take a trip that was later canceled,Neutral,8
37743,82695,,08-04-2020,@MissMcGowanGeog Literally just back from our spice supermarket... the scotch bonnett chilli has not been available for 3 weeks as the price soared! Due to supply/demand issues from Covid 19.,Negative,8
37763,82715,"Edmonton, Alberta",08-04-2020,Calling it right now.......Maple Leafs Food stock is going to crumble. 3 employees tested positive for #COVID19 and their plant in Brampton is shut down. #stocks #coronavirus,Positive,8
37807,82759,Matrix,08-04-2020,Coronavirus The genius Google hack to avoid supermarket queues during COVID 19 lockdown,Negative,8
37806,82758,Italy,08-04-2020,  are aiming to take advantage of fears over as a means of conducting attacks,Negative,8
37805,82757,Worldwide,08-04-2020,Went to the grocery store rocking my new from If we re going to be safe let s do it in We donate one to children s in need for each one we sell Do yourself and the a favor and get one,Extremely Positive,8
37804,82756,,08-04-2020,"If the grocery store has arrows on the ground for a reason..follow them, then people won't give you dirty looks..

#COVID2019 #coronavirus #StayTheFHome ##DearCustomer",Positive,8
37802,82754,India,08-04-2020,"#Italy commune bans mixed-sex shopping to stem #coronavirus

https://t.co/sTRvz3EH5Z https://t.co/rY0w7HbbYs",Neutral,8
37801,82753,"San Francisco, CA",08-04-2020,SF rent prices rise slightly during coronavirus pandemic https://t.co/ftXp3Y2qnQ,Neutral,8
37798,82750,Croxley Green,08-04-2020,The supermarket s bosses said the move would be for the duration of the Covid 19 crisis to help families stuck at home,Negative,8
37797,82749,USA,08-04-2020,Canary in the Coal Mine? #COVID19 Said to Be Having Severe Impact on Consumer Credit Markets as Online Lending Sinks https://t.co/oADKPNQ2Uy,Neutral,8
37794,82746,"Charlotte, NC",08-04-2020,"Everyone: Do you have hand sanitizer?

Literally Everyone: Do you have toilet paper?

Me:

#EssentialWorker #coronavirus",Positive,8
37792,82744,,08-04-2020,CORONAVIRUS LATEST County Derry supermarket increases staff pay,Negative,8
37790,82742,"California, USA",08-04-2020,This is our civic and patriotic duty This Bay Area pot business has pivoted to making hand sanitizer to help ease the crisis via SFChron,Positive,8
37789,82741,United States,08-04-2020,Property prices to fall by up to 20 per cent as jobless rate rises https://t.co/sYnNEf9C1z #CoronaVirusUpdates #coronavirus,Neutral,8
37787,82739,"Cardiff, Wales",08-04-2020,"What Italy's property market can tell us about the future of UK house prices.

#property #covid-19 https://t.co/YeWLMJne9P",Neutral,8
37786,82738,"Lyon, France",08-04-2020,Your patient with hypertension asks you for a medical note excusing her from work at the grocery store because she scared of contracting COVID 19 Do you give her the note,Negative,8
37781,82733,New Mexico,08-04-2020,Coronavirus update Pelosi says US must move to vote by mail taking aim at Trump If it is safe for people to go to the grocery store it is safe for people to go to the voting booth,Extremely Positive,8
37776,82728,,08-04-2020,Why is #Toiletpaper so expensive at #Publix ?  Is this #PriceGouging ? #coronavirus #stayhome,Neutral,8
37775,82727,Canada,08-04-2020,Help protect our seniors and their finances during these uncertain times by warning them about associated scams and,Negative,8
37773,82725,"Sheffield, England",08-04-2020,Our food bank could run out of stock before the coronavirus lockdown ends #COVID19UK #coronavirus #COVID https://t.co/BlfhMZfAac,Neutral,8
37772,82724,London,08-04-2020,"As brands are rapidly changing their practices to align with a COVID-19 world, we set out why it is important to understand the principles underlying consumer #behaviourchange https://t.co/ltfZKuYwJk",Positive,8
37770,82722,,08-04-2020,Wholesale prices have more than tripled as consumers  driven buying clears shelves piling up costs for as they struggle to keep the staple in stock and affordable,Negative,8
37765,82717,"London, missing Paris & N.Y.",08-04-2020,During COVID 19 the number of students using our food pantry has increased by more than 25 Thanks to we can stock our food pantry at a reduced cost Want to donate to our pantry Visit to learn more,Extremely Positive,8
37758,82710,Dallas/Fort Worth,08-04-2020,The D C Council on Tuesday unanimously passed its second emergency COVID 19 relief bill a measure that establishes a rent freeze and more,Positive,8
37696,82648,JDSupra.com,08-04-2020,California Governor and Financial Services Agree to COVID-19 Consumer Relief https://t.co/StqwKlp1E1,Extremely Positive,8
37690,82642,"Washington, D.C.",08-04-2020,.@moscowtimes reports that food prices in #Russia rose in March. This occurred following panic buying resultant from the #coronavirus #pandemic and the crash of the Ruble: https://t.co/BBpVoTfZYp,Extremely Negative,8
37689,82641,,08-04-2020,Fraudsters prey on the public s fears over the pandemic Learn about protecting yourself from financial and scams during this challenging time,Extremely Negative,8
37646,82598,United States of Smash,08-04-2020,You know whos REALLY in danger of getting wiped out by #COVID19? ...The trees. ???? #coronavirus #Quarantine #ToiletPaper https://t.co/02ZY7G1xsX,Extremely Negative,8
37644,82596,"Marietta, GA",08-04-2020,With the COVID 19 pandemic ongoing many people are nervous about going to the grocery store An old tradition is seeing an uptick in business the milkman  ,Negative,8
37643,82595,Charleston,08-04-2020,On Demand Webinar Explore the latest findings on global consumer opinions around with s This the first in our three part webinar series delivers the insights you need during these uncertain times,Negative,8
37642,82594,"Wellington, New Zealand",08-04-2020,Are dairy prices likely to drop from Covid 19 impact chief executive Dr mackle says farmers are keen to keep the supply chain safe  ,Positive,8
37639,82591,,08-04-2020,"Britt Hume: ""We may or may not flatten the curve, but weve certainly flattened the economy."" https://t.co/YF0GnOZHJ5",Positive,8
37637,82589,"Pearland, TX",08-04-2020,Stop the glove dump Grocery store workers already have enough to deal with,Negative,8
37636,82588,,08-04-2020,America s are the unlikely heroes of the outbreak Every day they put their lives at risk to help families stay safe by getting food amp supplies they need,Extremely Positive,8
37626,82578,"Portland, OR",08-04-2020,This is my fear:  https://t.co/kvAlqqvhl2,Negative,8
37625,82577,,08-04-2020,Hello How have you been coping with the prices of face masks hand saniters What are you using as an alternative 19,Positive,8
37621,82573,"Blacktown, Sydney",08-04-2020,#coronavirus A western Sydney bulk-buy supermarket will remain open after a staff member contracted coronavirus. FULL STORY: https://t.co/MOWnpX0apC,Neutral,8
37620,82572,"Chatham, Ontario, Canada",08-04-2020,"Fewer homes are being sold and put on the market in CK due to the COVID-19 crisis, however, the average price of a home is still up. #ckont https://t.co/Ox93pUwMsb",Extremely Negative,8
37618,82570,"Milan, Lombardy",08-04-2020,"The #Covid_19 crisis is a community one.
Express empathy and think about your #community when considering your grocery store runs. 
#CoronavirusOubreak #CoronavirusPandemic #StayAtHome",Extremely Negative,8
37614,82566,"Palo Alto, CA",08-04-2020,Tito's Handmade Vodka plans to make its own hand sanitizer and will give it away for free https://t.co/1vVFacVZtS via @thisisinsider w/@TitosVodka #vodka #handsanitizer #coronavirus,Extremely Positive,8
37613,82565,"Valencia, CA",08-04-2020,"Due to the current #coronavirus pandemic, experts are asking heart attack and #stroke survivors to take extra precautions to reduce their risk of a repeat event. https://t.co/rrGJFEF6tv",Extremely Negative,8
37610,82562,"Alberta, Canada",08-04-2020,An interesting read about food waste and food security during COVID-19 from @NatGeo: https://t.co/nOxMdyi3v9,Positive,8
37609,82561,New Delhi,08-04-2020,Current property prices should not be given too much importance due to the market effect of COVID 19 a fund manager has said Read more on,Positive,8
37608,82560,"Melbourne, Victoria",08-04-2020,"Don't forget to wash your hands people and stay indoors and also don't forget your vitamin D supply ?

#VitaminD #coronavirus #awareness #theresstillhope #COVID?19 #CODVID19 Hand Sanitizer",Positive,8
37607,82559,"Cumming, GA",08-04-2020,You know why people are buying all the toilet paper its because every time they hear corona they shit themselves #COVID19 #coronavirus #ok #what #toiletpaper #toiletpapercrisis,Negative,8
37606,82558,United Kingdom,08-04-2020,In addition to fruit and veg you can now buy meat in the butcher counter within FM Food 234 Southwark Park Rd London SE16 3RW Are keep,Neutral,8
37605,82557,"Bow, NH",08-04-2020,"Pre-COVID19 I would bring my wife ???... Post-COVID19 I bring her ???
#COVID?19 #coronavirus #toiletpaper https://t.co/sQNjeG6zf6",Neutral,8
37604,82556,"Austin, TX",08-04-2020,https://t.co/IyTL2vnBZd Something to read,Neutral,8
37649,82601,"Queensland, Australia",08-04-2020,How to minimise risk of catching COVID-19 at the supermarket https://t.co/zS52WFQDkf,Negative,8
37650,82602,"New York, NY",08-04-2020,There s no one who can sustain this It s over   As prices drop and dairy farmers are forced to dump milk due to industry is moving towards supply management as a possible solution,Extremely Negative,8
37653,82605,,08-04-2020,@MassGovernor I understand the need to limit grocery store capacity but handicapped people should not have to wait in long lines to enter the stores. #SocialDistanacing #coronavirus,Neutral,8
37654,82606,"Melbourne, Victoria",08-04-2020,and the Australian Consumer Law three key compliance challenges for business,Positive,8
37688,82640,Central New York,08-04-2020,Food supply chains are strong in the COVID 19 pandemic To keep them that way strong public private cooperation smart policy responses and prudent consumer behavior are essential,Extremely Positive,8
37687,82639,Half asleep in my chair,08-04-2020,@Silly_Rican71 @tifffanycuh This is a line outside a grocery store. This photo is a week old. Line outside grocery store didnt exist before Covid-19. ?????,Neutral,8
37686,82638,"Washington, D.C.",08-04-2020,National security officials warn of extremists exploiting the coronavirus pandemic https://t.co/CMN1WLbuvc https://t.co/NCHTSzPAjj,Negative,8
37685,82637,,08-04-2020,"The SOS is regarding an urgent need to address labour shortage so that factories can resume and start fresh processing to meet the demand. @TimsyJaipuria 
https://t.co/FuRRWmHp82",Positive,8
37683,82635,CoMo,08-04-2020,Armed with hand sanitizer gloves and wet wipes essential employees like grocery store workers go to work during the COVID 19 outbreak Despite making money some worry for their own health and safety,Extremely Positive,8
37682,82634,"Upper East Side, Manhattan",08-04-2020,The Forum Board of Directors and Covid 19 Special Envoy Emphasise the Need for Global Coordination in Securing Consumer Product Chains,Extremely Positive,8
37681,82633,"Ontario, Canada",08-04-2020,"Frontline workers at grocery stores are going all out to keep us fed.  
https://t.co/7h1exsWG7r",Neutral,8
37679,82631,Los Angeles + DC,08-04-2020,@TallGlassofStyL Bill passed https://t.co/hVY74I3hIr,Neutral,8
37678,82630,"Philadelphia PA, USA",08-04-2020,Food Bank of South Jersey sees 200% spike in demand amid COVID-19 outbreak https://t.co/H0ZvmTtGKQ via @6abc https://t.co/JATalLV7oC,Negative,8
37674,82626,National,08-04-2020,"How are you managing food during the COVID crisis? University of Guelph Professor and Food Microbiologist says that there is no need to panic.  
 https://t.co/0dbgHkn0ga https://t.co/TQsMCr4EUw",Extremely Negative,8
37810,82762,,08-04-2020,Last nite at the grocery store i watched an older man with a cloth mask on at the self checkout lane ask the clerk to step back The clerk responded I ought to smack you 19,Neutral,8
37671,82623,Canada,08-04-2020,Grocery store workers say that issues like customers getting too close and regular restocking are adding to their stress during the COVID-19 pandemic. https://t.co/eNonHvbmUg,Negative,8
37669,82621,,08-04-2020,Another sign of China returning to the new normal online shopping 19 has permanently changed the behavior of retail shopping BZUN JD BABA will be benefit in the long run,Positive,8
37668,82620,,08-04-2020,It s important to stay safe and everywhere that you go including the grocery store Follow these guidelines from the to shop safely during COVID 19,Extremely Positive,8
37665,82617,UK,08-04-2020,"Board also agrees 20% cut in salary as Covid-19 crisis continues

https://t.co/ATbbtOibAd",Extremely Negative,8
37664,82616,"Houston, TX",08-04-2020,https://t.co/0nyud6pfmb Worthy reading material,Positive,8
37663,82615,Washington State,08-04-2020,A research website https://t.co/qIdLI7x0ED,Neutral,8
37662,82614,,08-04-2020,The Pandemic Economy: What are Shoppers Buying Online During COVID-19? https://t.co/y9RMkNgle2 https://t.co/hy1qVDiNGw,Neutral,8
37661,82613,"Chennai, India",08-04-2020,#Covid-19 impact: #Consumerdurable firms hope for revival in demand by May https://t.co/Qb0qfGO4kZ #lockdown,Positive,8
37660,82612,"Johannesburg, South Africa",08-04-2020,Tesco able to pay UK dividend as sales soar due to Covid-19 https://t.co/n879wOXYkN,Negative,8
37657,82609,,08-04-2020,MILKMAN RETURNS   With the COVID 19 pandemic ongoing many people are nervous about going to the grocery store An old tradition is seeing an uptick in business the milkman,Negative,8
37656,82608,,08-04-2020,"WTOP: DC Council passes COVID-19 relief bill with rent freeze, consumer protections.
https://t.co/VxTF2rmJc9

via @GoogleNews",Positive,8
37670,82622,FLORIDA USA WORLD HEAVEN,08-04-2020,"#COVID19 #CoronaVIRUS #ESSENTIALS #ESSENTIAL #SUPPLIES #SHOPPING #RESOURCES #RESOURCEFUL #PRACTICAL #RELAX "" #HowTo #Wipe When #ToiletPaper Is Running Low "" : https://t.co/bdnZh2kc4z",Negative,8
37602,82554,,08-04-2020,Enable in teams to accelerate your Revenue Growth achieve A platform with consumer grade usability and military grade security is now Free for everyone Read more,Extremely Positive,8
37811,82763,"Seattle, WA",08-04-2020,Pleased to see two issues of Gebb in special 90 off Hand Sanitizer Bundle at We are glad to be part of anything that helps entertain people and during the current,Extremely Positive,8
37820,82772,Srinagar,08-04-2020,"Invoke provisions of Essential Commodities Act, fix stock limits, cap prices, enhance production of essential commodities: MHA to states
#COVID_19",Neutral,8
37949,82901,"New York, NY",08-04-2020,CDC boss downplays death estimates Can you still go to the grocery store Virul vigilantes are shaming neighbors in small towns and more Check out our Daily Coronavirus Roundup,Negative,8
37948,82900,EastMed/Global,08-04-2020,Libya GNA fighter in Tripoli  It s ridiculous I now rub sanitizer on my hands before going off to shoot mortars   Yes it s ridiculous  ,Negative,8
37945,82897,India,08-04-2020,"#FuelUpdate: #Petrol, #Diesel prices static for 23rd successive day
https://t.co/yksU29EyHQ",Positive,8
37942,82894,,08-04-2020,How to protect yourself from online sellers who exploit fears around the #coronavirus to promote fake cures or hike prices ?? https://t.co/jvmBOuH8cp,Negative,8
37940,82892,Geneva,08-04-2020,"Major UK supermarket chain tells people to visit stores to get food despite government telling people to stay at home on TV, by letter and text #Coronavirus  https://t.co/LC1QNW4zR0",Neutral,8
37939,82891,,08-04-2020,"Drop in #oil prices, downfall of #tourism the widespread of #Coronavirus has naturally impacted #economies in the #MENA region. To what extent? https://t.co/qy1g1QVnXx https://t.co/bXgLvzx7Od",Negative,8
37938,82890,San Francisco,08-04-2020,"Brilliant: TX supermarket chain HEB buys meals from closed restos and sells them in the market. Win for everyone. 
#leadership
https://t.co/LaJumpPnqJ",Extremely Positive,8
37937,82889,"Marion, NC",08-04-2020,Make sure you thank a grocery store worker Y all really be killing us 19,Negative,8
37934,82886,MI/DFW,08-04-2020,H-E-B sells meals from local restaurants amid COVID-19 pandemic | Supermarket News https://t.co/wNTe1fFvKV,Neutral,8
37931,82883,,08-04-2020,Grocery #store executives on the front lines: https://t.co/Hj0hvekLph,Neutral,8
37930,82882,Stokholm  Sweden  | ,08-04-2020,frontline workers worldwide are facing a shortage of masks sanitizer amp things they need to fight We re assisting govts to source supplies such as masks equipment food gloves amp sanitizer,Negative,8
